id=444118|name=a Blackwater resident|level=79|race=1|class=1|bodytype=3|gender=1|size=6|hp=7031|AC=384|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=96|STR=303|STA=303|DEX=303|AGI=303|_INT=303|WIS=303|CHA=303|npc_aggro=1|trackable=1|loottable_id=94182|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~19.6;37532~5.5;35089~5.3;37959~5.3;35086~5.1;58067~0.4;37851~0.4;37847~0.4;37845~0.3;37859~0.3;37844~0.3;37848~0.3;37858~0.3;37850~0.3;37852~0.3;45891~0.3;37849~0.3;58068~0.3;10028~0.3;37846~0.2;2746~0;7352~0;29369~0;47099~0
id=444119|name=a Blackwater resident|level=81|race=1|class=1|bodytype=3|size=6|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94182|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~19.6;37532~5.5;35089~5.3;37959~5.3;35086~5.1;58067~0.4;37851~0.4;37847~0.4;37845~0.3;37859~0.3;37844~0.3;37848~0.3;37858~0.3;37850~0.3;37852~0.3;45891~0.3;37849~0.3;58068~0.3;10028~0.3;37846~0.2;2746~0;7352~0;29369~0;47099~0
id=444120|name=a Blackwater resident|level=79|race=1|class=1|bodytype=3|gender=1|size=6|hp=7031|AC=384|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=96|STR=303|STA=303|DEX=303|AGI=303|_INT=303|WIS=303|CHA=303|npc_aggro=1|trackable=1|loottable_id=94182|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~19.6;37532~5.5;35089~5.3;37959~5.3;35086~5.1;58067~0.4;37851~0.4;37847~0.4;37845~0.3;37859~0.3;37844~0.3;37848~0.3;37858~0.3;37850~0.3;37852~0.3;45891~0.3;37849~0.3;58068~0.3;10028~0.3;37846~0.2;2746~0;7352~0;29369~0;47099~0
id=444121|name=a Blackwater resident|level=81|race=1|class=1|bodytype=3|size=6|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94182|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~19.6;37532~5.5;35089~5.3;37959~5.3;35086~5.1;58067~0.4;37851~0.4;37847~0.4;37845~0.3;37859~0.3;37844~0.3;37848~0.3;37858~0.3;37850~0.3;37852~0.3;45891~0.3;37849~0.3;58068~0.3;10028~0.3;37846~0.2;2746~0;7352~0;29369~0;47099~0
id=444122|name=a Blackwater lookout|level=80|race=1|class=1|bodytype=3|texture=1|size=6|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94181|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.9;37532~6.2;35089~5.4;35086~5.4;37959~5;37850~0.4;37849~0.4;58067~0.4;37845~0.3;37846~0.3;37847~0.3;37848~0.3;37851~0.3;10028~0.3;37852~0.3;58068~0.3;37844~0.3;37858~0.3;37859~0.2;45891~0.2;47099~0
id=444123|name=a Blackwater resident|level=79|race=1|class=1|bodytype=3|gender=1|size=6|hp=7031|AC=384|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=96|STR=303|STA=303|DEX=303|AGI=303|_INT=303|WIS=303|CHA=303|npc_aggro=1|trackable=1|loottable_id=94182|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~19.6;37532~5.5;35089~5.3;37959~5.3;35086~5.1;58067~0.4;37851~0.4;37847~0.4;37845~0.3;37859~0.3;37844~0.3;37848~0.3;37858~0.3;37850~0.3;37852~0.3;45891~0.3;37849~0.3;58068~0.3;10028~0.3;37846~0.2;2746~0;7352~0;29369~0;47099~0
id=444124|name=a vendor|level=80|race=1|class=41|bodytype=3|gender=1|size=6|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|merchant_id=444084|exp_mod=100|spawns=hillsofshade~1~640~50|sells=8160;8348;9257;12361;12447;12678;13002;13003;13004;13005;13006;13007;13008;13009;13014;13015;13016;13017;13018;13019;13020;13030;13031;13032;13033;13034;13035;13036;13037;13038;13039;13040;13052;13087;13107;13976;13977;13979;14514;16592;19151;19152;30517;30794;30795;30796
id=444125|name=a crypt ghoul|level=83|race=571|class=1|bodytype=3|gender=2|size=7|hp=7719|AC=401|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=112|STR=316|STA=316|DEX=316|AGI=316|_INT=316|WIS=316|CHA=316|npc_aggro=1|trackable=1|loottable_id=94187|exp_mod=100|spawns=hillsofshade~6~640~50|drops=17446~14.6;17447~14.3;17448~14.2;17445~14.2;36583~6.7;37532~3.5;37959~3.4;35089~3.3;35086~3.1;37859~0.4;37847~0.4;37844~0.4;37850~0.3;37851~0.3;58068~0.3;58067~0.3;37846~0.3;37848~0.3;37852~0.3;37845~0.2;45891~0.2;37849~0.2;37858~0.2;10028~0.1;47099~0
id=444126|name=a tortured treant|level=80|race=496|class=1|bodytype=25|gender=2|texture=1|size=22|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94210|exp_mod=100|spawns=hillsofshade~13~640~50|drops=36450~48.6;37532~5.4;37959~5;35089~4.5;35086~4.5;37847~0.4;37859~0.4;37850~0.3;58067~0.3;58068~0.3;37848~0.3;10028~0.2;37845~0.2;37844~0.2;37849~0.2;37851~0.2;37858~0.2;45891~0.2;37846~0.2;37852~0.1;47099~0
id=444127|name=The Rot|level=84|race=456|class=1|bodytype=25|gender=2|texture=12|size=11|hp=7896|AC=405|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=116|STR=319|STA=319|DEX=319|AGI=319|_INT=319|WIS=319|CHA=319|npc_aggro=1|trackable=1|loottable_id=94230|exp_mod=100|spawns=hillsofshade~1~640~50|drops=36409~32.7;32619~29.4;32620~16.3;32618~13.1;35086~6.5;35089~6.5;36460~6.5;36461~6.5;36462~6.5;10028~3.3;37852~3.3
id=444128|name=a Blackwater resident|level=80|race=1|class=1|bodytype=3|gender=1|size=6|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94182|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~19.6;37532~5.5;35089~5.3;37959~5.3;35086~5.1;58067~0.4;37851~0.4;37847~0.4;37845~0.3;37859~0.3;37844~0.3;37848~0.3;37858~0.3;37850~0.3;37852~0.3;45891~0.3;37849~0.3;58068~0.3;10028~0.3;37846~0.2;2746~0;7352~0;29369~0;47099~0
id=444129|name=a Blackwater resident|level=81|race=1|class=1|bodytype=3|size=6|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94182|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~19.6;37532~5.5;35089~5.3;37959~5.3;35086~5.1;58067~0.4;37851~0.4;37847~0.4;37845~0.3;37859~0.3;37844~0.3;37848~0.3;37858~0.3;37850~0.3;37852~0.3;45891~0.3;37849~0.3;58068~0.3;10028~0.3;37846~0.2;2746~0;7352~0;29369~0;47099~0
id=444130|name=a frenzied ancestor|level=81|race=60|class=7|bodytype=3|gender=2|texture=4|size=7|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94194|exp_mod=100|spawns=hillsofshade~5~640~50|drops=13073~18;54566~12;27402~11.1;36401~8.9;36400~8.5;36455~5.7;37532~3.2;35086~3.1;35089~3;37959~2.9;36585~2.2;40899~1.2;37859~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37847~0.3;37846~0.3;37850~0.2;10028~0.2;58067~0.2;58068~0.2;37852~0.2;45891~0.2;37848~0.1;36454~0;47099~0
id=444131|name=a Blackwater resident|level=81|race=1|class=1|bodytype=3|gender=1|size=6|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94182|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~19.6;37532~5.5;35089~5.3;37959~5.3;35086~5.1;58067~0.4;37851~0.4;37847~0.4;37845~0.3;37859~0.3;37844~0.3;37848~0.3;37858~0.3;37850~0.3;37852~0.3;45891~0.3;37849~0.3;58068~0.3;10028~0.3;37846~0.2;2746~0;7352~0;29369~0;47099~0
id=444132|name=a deathspore decomposer|level=80|race=456|class=1|bodytype=25|gender=2|texture=13|size=7|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94189|exp_mod=100|spawns=hillsofshade~2~640~50|drops=36409~19.5;32618~12;32619~11.7;32620~8.2;36461~4.4;35086~4.2;36462~4.1;36460~4;37959~3;37532~2.9;35089~2.8;37844~0.8;37845~0.6;37847~0.4;37848~0.4;37849~0.4;58068~0.4;10028~0.3;37846~0.3;37850~0.3;37851~0.1;37852~0.1;37859~0.1;58067~0.1
id=444133|name=a Blackwater resident|level=81|race=588|class=1|bodytype=3|size=6|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94182|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~19.6;37532~5.5;35089~5.3;37959~5.3;35086~5.1;58067~0.4;37851~0.4;37847~0.4;37845~0.3;37859~0.3;37844~0.3;37848~0.3;37858~0.3;37850~0.3;37852~0.3;45891~0.3;37849~0.3;58068~0.3;10028~0.3;37846~0.2;2746~0;7352~0;29369~0;47099~0
id=444134|name=a fisherman|level=81|race=1|class=1|bodytype=3|size=6|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94193|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.7;37532~5.2;37959~4.8;35089~4.8;35086~4.7;45891~0.4;58067~0.3;37850~0.3;37859~0.3;37847~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37848~0.3;58068~0.2;37852~0.2;37846~0.2;10028~0;47099~0
id=444135|name=a deathspore grove|level=45|race=463|class=62|bodytype=5|gender=2|texture=3|size=4|hp=2475|AC=245|maxdmg=3|attack_count=-1|attack_delay=30|hp_regen_rate=5|mana_regen_rate=1|PhR=10|STR=199|STA=199|DEX=199|AGI=199|_INT=199|WIS=199|CHA=199|npc_aggro=1|trackable=1|exp_mod=100|spawns=hillsofshade~1~640~50
id=444136|name=a risen ancestor|level=82|race=471|class=1|bodytype=3|size=7|hp=7544|AC=397|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=108|STR=313|STA=313|DEX=313|AGI=313|_INT=313|WIS=313|CHA=313|npc_aggro=1|trackable=1|loottable_id=94200|exp_mod=100|spawns=hillsofshade~2~640~50|drops=33957~43;13074~18.4;16533~13;36400~8;36401~7.9;36455~6.5;37532~3.9;35089~3.9;37959~3.5;35086~3.4;37858~0.3;37848~0.3;37850~0.3;37845~0.3;37849~0.3;37859~0.3;37844~0.3;37847~0.3;37851~0.3;58067~0.3;37852~0.2;58068~0.2;37846~0.2;10028~0.2;45891~0.2;46987~0;47099~0
id=444137|name=thorned mulch|level=79|race=494|class=1|bodytype=25|gender=2|size=6|hp=7031|AC=384|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=96|STR=303|STA=303|DEX=303|AGI=303|_INT=303|WIS=303|CHA=303|npc_aggro=1|trackable=1|loottable_id=94231|exp_mod=100|spawns=hillsofshade~15~640~50|drops=36456~16.6;13044~9.7;37532~5.2;35089~4.4;35086~4.2;37959~4;37844~0.4;37859~0.4;37851~0.3;37846~0.3;37845~0.3;37847~0.2;37852~0.2;58067~0.2;37848~0.2;37850~0.2;10028~0.2;37849~0.2;37858~0.2;58068~0.2;45891~0.1;7001~0;46987~0;52722~0;52724~0
id=444138|name=a fisherman|level=79|race=1|class=1|bodytype=3|size=6|hp=7031|AC=384|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=96|STR=303|STA=303|DEX=303|AGI=303|_INT=303|WIS=303|CHA=303|npc_aggro=1|trackable=1|loottable_id=94193|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.7;37532~5.2;37959~4.8;35089~4.8;35086~4.7;45891~0.4;58067~0.3;37850~0.3;37859~0.3;37847~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37848~0.3;58068~0.2;37852~0.2;37846~0.2;10028~0;47099~0
id=444139|name=a risen ancestor|level=83|race=471|class=1|bodytype=3|size=7|hp=7719|AC=401|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=112|STR=316|STA=316|DEX=316|AGI=316|_INT=316|WIS=316|CHA=316|npc_aggro=1|trackable=1|loottable_id=94200|exp_mod=100|spawns=hillsofshade~4~640~50|drops=33957~43;13074~18.4;16533~13;36400~8;36401~7.9;36455~6.5;37532~3.9;35089~3.9;37959~3.5;35086~3.4;37858~0.3;37848~0.3;37850~0.3;37845~0.3;37849~0.3;37859~0.3;37844~0.3;37847~0.3;37851~0.3;58067~0.3;37852~0.2;58068~0.2;37846~0.2;10028~0.2;45891~0.2;46987~0;47099~0
id=444140|name=a sorrowful elf|level=75|race=489|class=1|bodytype=3|size=6|hp=6375|AC=368|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=80|STR=291|STA=291|DEX=291|AGI=291|_INT=291|WIS=291|CHA=291|npc_aggro=1|trackable=1|exp_mod=100|spawns=hillsofshade~1~640~50
id=444141|name=a weeping elf|level=75|race=489|class=1|bodytype=3|size=6|hp=6375|AC=368|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=80|STR=291|STA=291|DEX=291|AGI=291|_INT=291|WIS=291|CHA=291|npc_aggro=1|trackable=1|exp_mod=100|spawns=hillsofshade~1~640~50
id=444142|name=a slithering shade|level=81|race=576|class=1|bodytype=3|gender=2|size=10|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94205|exp_mod=100|spawns=hillsofshade~1~640~50|drops=36589~94.2;17454~14;17455~13.5;17452~13.5;17453~13;36455~6.2;37532~3.1;35086~2.7;35089~2.7;37959~2.7;37851~0.6;37846~0.6;37850~0.6;37852~0.5;37849~0.4;37858~0.4;10028~0.3;37845~0.3;58067~0.3;58068~0.3;37848~0.2;45891~0.2;37844~0.1;37847~0.1;37859~0.1;36583~0.1
id=444143|name=a fisherman|level=81|race=1|class=1|bodytype=3|gender=1|size=6|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94193|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.7;37532~5.2;37959~4.8;35089~4.8;35086~4.7;45891~0.4;58067~0.3;37850~0.3;37859~0.3;37847~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37848~0.3;58068~0.2;37852~0.2;37846~0.2;10028~0;47099~0
id=444144|name=a slithering shade|level=83|race=576|class=1|bodytype=3|gender=2|size=10|hp=7719|AC=401|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=112|STR=316|STA=316|DEX=316|AGI=316|_INT=316|WIS=316|CHA=316|npc_aggro=1|trackable=1|loottable_id=94205|exp_mod=100|spawns=hillsofshade~5~640~50|drops=36589~94.2;17454~14;17455~13.5;17452~13.5;17453~13;36455~6.2;37532~3.1;35086~2.7;35089~2.7;37959~2.7;37851~0.6;37846~0.6;37850~0.6;37852~0.5;37849~0.4;37858~0.4;10028~0.3;37845~0.3;58067~0.3;58068~0.3;37848~0.2;45891~0.2;37844~0.1;37847~0.1;37859~0.1;36583~0.1
id=444145|name=a slithering shade|level=82|race=576|class=1|bodytype=3|gender=2|size=10|hp=7544|AC=397|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=108|STR=313|STA=313|DEX=313|AGI=313|_INT=313|WIS=313|CHA=313|npc_aggro=1|trackable=1|loottable_id=94205|exp_mod=100|spawns=hillsofshade~5~640~50|drops=36589~94.2;17454~14;17455~13.5;17452~13.5;17453~13;36455~6.2;37532~3.1;35086~2.7;35089~2.7;37959~2.7;37851~0.6;37846~0.6;37850~0.6;37852~0.5;37849~0.4;37858~0.4;10028~0.3;37845~0.3;58067~0.3;58068~0.3;37848~0.2;45891~0.2;37844~0.1;37847~0.1;37859~0.1;36583~0.1
id=444146|name=a phoboplasm|level=79|race=549|class=1|bodytype=23|gender=2|texture=2|size=12|hp=7031|AC=384|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=96|STR=303|STA=303|DEX=303|AGI=303|_INT=303|WIS=303|CHA=303|npc_aggro=1|trackable=1|loottable_id=94198|exp_mod=100|spawns=hillsofshade~3~640~50|drops=36584~10.3;37532~5.6;37959~5;35089~4.9;35086~4.9;37849~0.4;37851~0.4;37844~0.4;58067~0.3;37858~0.3;37848~0.3;37859~0.2;37847~0.2;37850~0.2;37852~0.2;58068~0.2;37845~0.2;37846~0.2;45891~0.2;10028~0.2;5350~0;5353~0;6351~0;46987~0;47099~0
id=444147|name=a viridian ghost|level=78|race=69|class=1|bodytype=7|gender=2|texture=2|size=8|hp=6864|AC=380|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=92|STR=300|STA=300|DEX=300|AGI=300|_INT=300|WIS=300|CHA=300|npc_aggro=1|trackable=1|loottable_id=94211|exp_mod=100|spawns=hillsofshade~3~640~50|drops=36451~24.7;35089~5.3;10299~4.6;37532~4.6;35086~4.5;10400~4;37959~3.9;27399~3.5;10300~3.3;37847~0.6;58067~0.5;37851~0.4;37844~0.4;37846~0.3;37848~0.3;37852~0.3;37850~0.3;37859~0.3;58068~0.2;10028~0.2;37845~0.2;37858~0.2;37849~0.1;45891~0.1;47099~0
id=444148|name=a sea turtle|level=20|race=194|class=1|bodytype=21|gender=2|size=3|hp=600|AC=142|maxdmg=3|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=10|STR=122|STA=122|DEX=122|AGI=122|_INT=122|WIS=122|CHA=122|npc_aggro=1|trackable=1|loottable_id=94204|exp_mod=100|spawns=hillsofshade~15~640~50|drops=37532~0.9
id=444149|name=a phoboplasm|level=80|race=549|class=1|bodytype=23|gender=2|texture=2|size=12|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94198|exp_mod=100|spawns=hillsofshade~5~640~50|drops=36584~10.3;37532~5.6;37959~5;35089~4.9;35086~4.9;37849~0.4;37851~0.4;37844~0.4;58067~0.3;37858~0.3;37848~0.3;37859~0.2;37847~0.2;37850~0.2;37852~0.2;58068~0.2;37845~0.2;37846~0.2;45891~0.2;10028~0.2;5350~0;5353~0;6351~0;46987~0;47099~0
id=444150|name=meandering mulch|level=81|race=494|class=1|bodytype=25|gender=2|texture=1|size=4|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94225|exp_mod=100|spawns=hillsofshade~1~640~50|drops=36456~15.2;13044~8.5;37532~6.2;35086~5.3;35089~4.1;37959~3.7;37850~0.6;37851~0.6;37852~0.6;37844~0.3;37845~0.3;37849~0.3;45891~0.3;58067~0.3
id=444151|name=a fisherman|level=79|race=1|class=1|bodytype=3|size=6|hp=7031|AC=384|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=96|STR=303|STA=303|DEX=303|AGI=303|_INT=303|WIS=303|CHA=303|npc_aggro=1|trackable=1|loottable_id=94193|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.7;37532~5.2;37959~4.8;35089~4.8;35086~4.7;45891~0.4;58067~0.3;37850~0.3;37859~0.3;37847~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37848~0.3;58068~0.2;37852~0.2;37846~0.2;10028~0;47099~0
id=444152|name=a fisherman|level=79|race=1|class=1|bodytype=3|gender=1|size=6|hp=7031|AC=384|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=96|STR=303|STA=303|DEX=303|AGI=303|_INT=303|WIS=303|CHA=303|npc_aggro=1|trackable=1|loottable_id=94193|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.7;37532~5.2;37959~4.8;35089~4.8;35086~4.7;45891~0.4;58067~0.3;37850~0.3;37859~0.3;37847~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37848~0.3;58068~0.2;37852~0.2;37846~0.2;10028~0;47099~0
id=444153|name=a fisherman|level=80|race=1|class=1|bodytype=3|size=6|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94193|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.7;37532~5.2;37959~4.8;35089~4.8;35086~4.7;45891~0.4;58067~0.3;37850~0.3;37859~0.3;37847~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37848~0.3;58068~0.2;37852~0.2;37846~0.2;10028~0;47099~0
id=444154|name=a fisherman|level=81|race=588|class=1|bodytype=3|size=6|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94193|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.7;37532~5.2;37959~4.8;35089~4.8;35086~4.7;45891~0.4;58067~0.3;37850~0.3;37859~0.3;37847~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37848~0.3;58068~0.2;37852~0.2;37846~0.2;10028~0;47099~0
id=444155|name=a viridian ghost|level=79|race=69|class=1|bodytype=7|gender=2|texture=2|size=8|hp=7031|AC=384|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=96|STR=303|STA=303|DEX=303|AGI=303|_INT=303|WIS=303|CHA=303|npc_aggro=1|trackable=1|loottable_id=94211|exp_mod=100|spawns=hillsofshade~5~640~50|drops=36451~24.7;35089~5.3;10299~4.6;37532~4.6;35086~4.5;10400~4;37959~3.9;27399~3.5;10300~3.3;37847~0.6;58067~0.5;37851~0.4;37844~0.4;37846~0.3;37848~0.3;37852~0.3;37850~0.3;37859~0.3;58068~0.2;10028~0.2;37845~0.2;37858~0.2;37849~0.1;45891~0.1;47099~0
id=444156|name=a fisherman|level=81|race=1|class=1|bodytype=3|gender=1|size=6|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94193|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.7;37532~5.2;37959~4.8;35089~4.8;35086~4.7;45891~0.4;58067~0.3;37850~0.3;37859~0.3;37847~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37848~0.3;58068~0.2;37852~0.2;37846~0.2;10028~0;47099~0
id=444157|name=a fisherman|level=80|race=1|class=1|bodytype=3|gender=1|size=6|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94193|exp_mod=100|spawns=hillsofshade~1~640~50|drops=54567~18.7;37532~5.2;37959~4.8;35089~4.8;35086~4.7;45891~0.4;58067~0.3;37850~0.3;37859~0.3;37847~0.3;37844~0.3;37845~0.3;37849~0.3;37858~0.3;37851~0.3;37848~0.3;58068~0.2;37852~0.2;37846~0.2;10028~0;47099~0
